"StationID","SampleDepth","SampleDepthUnits","SampleType","QABatch","Matrix","LabCode","Species","Dilution","Concentration","ConcentrationUnits","EndPoint","LabRep","Value","ValueUnits","QACode","Comments"
"GS00",,,"QA","B08EESDR","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"95","PERCENT","A",
"GS00",,,"QA","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"90","PERCENT","A",
"GS00",,,"QA","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"95","PERCENT","A",
"GS00",,,"QA","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"100","PERCENT","A",
"GS00",,,"QA","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"90","PERCENT","A",
"GS00",,,"QA","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"85","PERCENT","A",
"GS00",,,"QA","B08EE082008","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"90","PERCENT","A",
"GS00",,,"QA","B08EE082008","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"65","PERCENT","A",
"GS00",,,"QA","B08EE082008","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"85","PERCENT","A",
"GS00",,,"QA","B08EE082008","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"85","PERCENT","A",
"GS00",,,"QA","B08EE082008","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"65","PERCENT","A",
"GS00",,,"QA","B08EE090508","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"80","PERCENT","A",
"GS00",,,"QA","B08EE090508","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"70","PERCENT","A",
"GS00",,,"QA","B08EE090508","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"70","PERCENT","A",
"GS00",,,"QA","B08EE090508","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"85","PERCENT","A",
"GS00",,,"QA","B08EE090508","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"70","PERCENT","A",
"GS00",,,"QA","B08EE090508","BS","WS","EE",-99.00,-99.00,"NR","SP10",6,"70","PERCENT","A",
"GS00",,,"QA","B08EE090508","BS","WS","EE",-99.00,-99.00,"NR","SP10",7,"85","PERCENT","A",
"GS00",,,"QA","B08EE090508","BS","WS","EE",-99.00,-99.00,"NR","SP10",8,"90","PERCENT","A",
"GS00",,,"QA","B08EE090508","BS","WS","EE",-99.00,-99.00,"NR","SP10",9,"75","PERCENT","A",
"GS00",,,"QA","B08EE090508","BS","WS","EE",-99.00,-99.00,"NR","SP10",10,"85","PERCENT","A",
"GS00",,,"QA","B08EE090208","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"75","PERCENT","A",
"GS00",,,"QA","B08EE090208","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"90","PERCENT","A",
"GS00",,,"QA","B08EE090208","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"70","PERCENT","A",
"GS00",,,"QA","B08EE090208","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"90","PERCENT","A",
"GS00",,,"QA","B08EE090208","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"75","PERCENT","A",
"GS00",,,"QA","B08EE090908","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"90","PERCENT","A",
"GS00",,,"QA","B08EE090908","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"85","PERCENT","A",
"GS00",,,"QA","B08EE090908","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"90","PERCENT","A",
"GS00",,,"QA","B08EE090908","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"80","PERCENT","A",
"GS00",,,"QA","B08EE090908","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"60","PERCENT","A",
"0000",,,"CNEG","B08MG01","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"73","PERCENT","A",""
"0000",,,"CNEG","B08MG01","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"38","PERCENT","A",""
"0000",,,"CNEG","B08MG01","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"76","PERCENT","A",""
"0000",,,"CNEG","B08MG01","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"93","PERCENT","A",""
"0000",,,"CNEG","B08MG01","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"88","PERCENT","A",""
"0000",,,"CNEG","B08MG02","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"88","PERCENT","A",""
"0000",,,"CNEG","B08MG02","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"58","PERCENT","A",""
"0000",,,"CNEG","B08MG02","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"86","PERCENT","A",""
"0000",,,"CNEG","B08MG02","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"91","PERCENT","A",""
"0000",,,"CNEG","B08MG02","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"78","PERCENT","A",""
"0000",,,"CNEG","B08MG03","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"90","PERCENT","C",""
"0000",,,"CNEG","B08MG03","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"59","PERCENT","C",""
"0000",,,"CNEG","B08MG03","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"78","PERCENT","C",""
"0000",,,"CNEG","B08MG03","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"83","PERCENT","C",""
"0000",,,"CNEG","B08MG03","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"-99","PERCENT","C","Vial dropped; excluded from analysis"
"0000",,,"CNEG","B08MG04","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"82","PERCENT","A",""
"0000",,,"CNEG","B08MG04","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"92","PERCENT","A",""
"0000",,,"CNEG","B08MG04","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"64","PERCENT","A",""
"0000",,,"CNEG","B08MG04","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"65","PERCENT","A",""
"0000",,,"CNEG","B08MG04","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"91","PERCENT","A",""
"0000",,,"CNEG","B08MG05","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"-99","PERCENT","DX",""
"0000",,,"CNEG","B08MG05","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"-99","PERCENT","DX","Suspected outlier"
"0000",,,"CNEG","B08MG05","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"-99","PERCENT","DX",""
"0000",,,"CNEG","B08MG05","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"-99","PERCENT","DX",""
"0000",,,"CNEG","B08MG05","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"-99","PERCENT","DX",""
"0000",,,"CNEG","B08MG06","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"95","PERCENT","A",""
"0000",,,"CNEG","B08MG06","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"96","PERCENT","A",""
"0000",,,"CNEG","B08MG06","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"104","PERCENT","A",""
"0000",,,"CNEG","B08MG06","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"64","PERCENT","A",""
"0000",,,"CNEG","B08MG06","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"81","PERCENT","A",""
"0000",,,"CNEG","B08MG07","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"76","PERCENT","A",""
"0000",,,"CNEG","B08MG07","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"95","PERCENT","A",""
"0000",,,"CNEG","B08MG07","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"80","PERCENT","A",""
"0000",,,"CNEG","B08MG07","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"77","PERCENT","A",""
"0000",,,"CNEG","B08MG07","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"105","PERCENT","A",""
"0000",,,"CNEG","B08MG08","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"76","PERCENT","A",""
"0000",,,"CNEG","B08MG08","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"86","PERCENT","A",""
"0000",,,"CNEG","B08MG08","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"69","PERCENT","A",""
"0000",,,"CNEG","B08MG08","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"79","PERCENT","A",""
"0000",,,"CNEG","B08MG08","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"72","PERCENT","A",""
"0000",,,"CNEG","B08MG09","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"-99","PERCENT","DX","Possible contamination"
"0000",,,"CNEG","B08MG09","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"-99","PERCENT","DX",""
"0000",,,"CNEG","B08MG09","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"-99","PERCENT","DX","Possible contamination"
"0000",,,"CNEG","B08MG09","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"-99","PERCENT","DX",""
"0000",,,"CNEG","B08MG09","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"-99","PERCENT","DX",""
"0000",,,"CNEG","B08MG09R","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"108","PERCENT","A",""
"0000",,,"CNEG","B08MG09R","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"89","PERCENT","A",""
"0000",,,"CNEG","B08MG09R","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"100","PERCENT","A",""
"0000",,,"CNEG","B08MG09R","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"92","PERCENT","A",""
"0000",,,"CNEG","B08MG09R","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"91","PERCENT","A",""
"0000",,,"CNEG","B08MG10","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"87","PERCENT","A",""
"0000",,,"CNEG","B08MG10","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"85","PERCENT","A",""
"0000",,,"CNEG","B08MG10","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"60","PERCENT","A",""
"0000",,,"CNEG","B08MG10","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"76","PERCENT","A",""
"0000",,,"CNEG","B08MG10","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"73","PERCENT","A",""
"0000",,,"CNEG","B08MG11","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"73","PERCENT","A",""
"0000",,,"CNEG","B08MG11","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"79","PERCENT","A",""
"0000",,,"CNEG","B08MG11","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"85","PERCENT","A",""
"0000",,,"CNEG","B08MG11","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"84","PERCENT","A",""
"0000",,,"CNEG","B08MG11","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"84","PERCENT","A",""
"0000",,,"CNEG","B08MG12","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"100","PERCENT","A",""
"0000",,,"CNEG","B08MG12","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"93","PERCENT","A",""
"0000",,,"CNEG","B08MG12","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"91","PERCENT","A",""
"0000",,,"CNEG","B08MG12","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"84","PERCENT","A",""
"0000",,,"CNEG","B08MG12","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"104","PERCENT","A",""
"0000",,,"CNEG","B08MG13","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"81","PERCENT","A",""
"0000",,,"CNEG","B08MG13","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"100","PERCENT","A",""
"0000",,,"CNEG","B08MG13","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"101","PERCENT","A",""
"0000",,,"CNEG","B08MG13","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"87","PERCENT","A",""
"0000",,,"CNEG","B08MG13","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"136","PERCENT","A",""
"0000",,,"CNEG","B08MG14","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"100","PERCENT","A",""
"0000",,,"CNEG","B08MG14","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"94","PERCENT","A",""
"0000",,,"CNEG","B08MG14","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"108","PERCENT","A",""
"0000",,,"CNEG","B08MG14","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"108","PERCENT","A",""
"0000",,,"CNEG","B08MG14","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"98","PERCENT","A",""
"0000",,,"CNEG","B08MG15","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"99","PERCENT","A",""
"0000",,,"CNEG","B08MG15","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"109","PERCENT","A",""
"0000",,,"CNEG","B08MG15","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"99","PERCENT","A",""
"0000",,,"CNEG","B08MG15","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"92","PERCENT","A",""
"0000",,,"CNEG","B08MG15","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"106","PERCENT","A",""
"0000",,,"CNEG","B08MGAH","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"81","PERCENT","A",""
"0000",,,"CNEG","B08MGAH","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"92","PERCENT","A",""
"0000",,,"CNEG","B08MGAH","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"88","PERCENT","A",""
"0000",,,"CNEG","B08MGAH","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"90","PERCENT","A",""
"0000",,,"CNEG","B08MGAH","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"84","PERCENT","A",""
"0000",,,"CNEG","B08MGSPLIT","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"76","PERCENT","A",""
"0000",,,"CNEG","B08MGSPLIT","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"82","PERCENT","A",""
"0000",,,"CNEG","B08MGSPLIT","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"76","PERCENT","A",""
"0000",,,"CNEG","B08MGSPLIT","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"84","PERCENT","A",""
"0000",,,"CNEG","B08MGSPLIT","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"94","PERCENT","A",""
"0000",,,"CNEG","B08MGBL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"-99","PERCENT","DX","Suspected outlier"
"0000",,,"CNEG","B08MGBL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"-99","PERCENT","DX",""
"0000",,,"CNEG","B08MGBL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"-99","PERCENT","DX",""
"0000",,,"CNEG","B08MGBL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"-99","PERCENT","DX",""
"0000",,,"CNEG","B08MGBL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"-99","PERCENT","DX",""
"0000",,,"CNEG","B08MGLPL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"80","PERCENT","A",""
"0000",,,"CNEG","B08MGLPL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"91","PERCENT","A",""
"0000",,,"CNEG","B08MGLPL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"11","PERCENT","A","Identified as outlier by Dixon's Test"
"0000",,,"CNEG","B08MGLPL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"107","PERCENT","A",""
"0000",,,"CNEG","B08MGLPL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"92","PERCENT","A",""
"0000",,,"CNEG","B08MGSDR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"93","PERCENT","A",""
"0000",,,"CNEG","B08MGSDR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"76","PERCENT","A",""
"0000",,,"CNEG","B08MGSDR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"98","PERCENT","A",""
"0000",,,"CNEG","B08MGSDR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"90","PERCENT","A",""
"0000",,,"CNEG","B08MGSDR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"84","PERCENT","A",""
"0000",,,"CNEG","B08MGSEL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"75","PERCENT","A",""
"0000",,,"CNEG","B08MGSEL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"92","PERCENT","A",""
"0000",,,"CNEG","B08MGSEL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"88","PERCENT","A",""
"0000",,,"CNEG","B08MGSEL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"80","PERCENT","A",""
"0000",,,"CNEG","B08MGSEL","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"93","PERCENT","A",""
"0000",,,"CNEG","B08MGSW","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"91","PERCENT","A",""
"0000",,,"CNEG","B08MGSW","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"84","PERCENT","A",""
"0000",,,"CNEG","B08MGSW","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"82","PERCENT","A",""
"0000",,,"CNEG","B08MGSW","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"85","PERCENT","A",""
"0000",,,"CNEG","B08MGSW","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"58","PERCENT","A","Debris in vial"
"0000",,,"CNEG","B08MGTJR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"97","PERCENT","A",""
"0000",,,"CNEG","B08MGTJR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"84","PERCENT","A",""
"0000",,,"CNEG","B08MGTJR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"90","PERCENT","A",""
"0000",,,"CNEG","B08MGTJR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"99","PERCENT","A",""
"0000",,,"CNEG","B08MGTJR","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"74","PERCENT","A",""
"0000",,,"CNEG","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"90","PERCENT","A",
"0000",,,"CNEG","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"95","PERCENT","A",
"0000",,,"CNEG","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"95","PERCENT","A",
"0000",,,"CNEG","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"90","PERCENT","A",
"0000",,,"CNEG","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"95","PERCENT","A",
"0000",,,"CNEG","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",6,"90","PERCENT","A",
"0000",,,"CNEG","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",7,"80","PERCENT","A",
"0000",,,"CNEG","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",8,"95","PERCENT","A",
"0000",,,"CNEG","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",9,"85","PERCENT","A",
"0000",,,"CNEG","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",10,"95","PERCENT","A",
"0000",,,"CNEG","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",11,"85","PERCENT","A",
"0000",,,"CNEG","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",12,"90","PERCENT","A",
"0000",,,"CNEG","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",13,"85","PERCENT","A",
"0000",,,"CNEG","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",14,"85","PERCENT","A",
"0000",,,"CNEG","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",15,"100","PERCENT","A",
"0000",,,"CNEG","B08EEAH","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"95","PERCENT","A",
"0000",,,"CNEG","B08EEAH","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"90","PERCENT","A",
"0000",,,"CNEG","B08EEAH","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"85","PERCENT","A",
"0000",,,"CNEG","B08EEAH","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"100","PERCENT","A",
"0000",,,"CNEG","B08EEAH","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"90","PERCENT","A",
"0000",,,"CNEG","B08EEBL","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"100","PERCENT","A",
"0000",,,"CNEG","B08EEBL","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"100","PERCENT","A",
"0000",,,"CNEG","B08EEBL","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"88","PERCENT","A","25 animals added at test initiation"
"0000",,,"CNEG","B08EEBL","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"100","PERCENT","A",
"0000",,,"CNEG","B08EEBL","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"90","PERCENT","A",
"0000",,,"CNEG","B08EESW","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"95","PERCENT","A",
"0000",,,"CNEG","B08EESW","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"90","PERCENT","A",
"0000",,,"CNEG","B08EESW","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"80","PERCENT","A",
"0000",,,"CNEG","B08EESW","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"90","PERCENT","A",
"0000",,,"CNEG","B08EESW","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"95","PERCENT","A",
"0000",,,"CNEG","B08EESDR","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"100","PERCENT","A",
"0000",,,"CNEG","B08EESDR","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"85","PERCENT","A",
"0000",,,"CNEG","B08EESDR","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"100","PERCENT","A",
"0000",,,"CNEG","B08EESDR","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"100","PERCENT","A",
"0000",,,"CNEG","B08EESDR","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"90","PERCENT","A",
"0000",,,"CNEG","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"100","PERCENT","A",
"0000",,,"CNEG","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"100","PERCENT","A",
"0000",,,"CNEG","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"95","PERCENT","A",
"0000",,,"CNEG","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"60","PERCENT","A",
"0000",,,"CNEG","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"100","PERCENT","A",
"0000",,,"CNEG","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",6,"100","PERCENT","A",
"0000",,,"CNEG","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",7,"100","PERCENT","A",
"0000",,,"CNEG","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",8,"100","PERCENT","A",
"0000",,,"CNEG","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",9,"100","PERCENT","A",
"0000",,,"CNEG","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",10,"85","PERCENT","A",
"0000",,,"CNEG","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",11,"100","PERCENT","A",
"0000",,,"CNEG","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",12,"90","PERCENT","A",
"0000",,,"CNEG","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",13,"100","PERCENT","A",
"0000",,,"CNEG","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",14,"90","PERCENT","A",
"0000",,,"CNEG","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",15,"95","PERCENT","A",
"0000",,,"CNEG","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",16,"100","PERCENT","A",
"0000",,,"CNEG","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",17,"85","PERCENT","A",
"0000",,,"CNEG","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",18,"100","PERCENT","A",
"0000",,,"CNEG","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",19,"100","PERCENT","A","1 offspring found but not counted for initial or final #"
"0000",,,"CNEG","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",20,"95","PERCENT","A",
"0000",,,"CNEG","B08EE082008","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"100","PERCENT","A",
"0000",,,"CNEG","B08EE082008","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"90","PERCENT","A",
"0000",,,"CNEG","B08EE082008","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"95","PERCENT","A",
"0000",,,"CNEG","B08EE082008","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"95","PERCENT","A",
"0000",,,"CNEG","B08EE082008","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"85","PERCENT","A",
"0000",,,"CNEG","B08EE082008","BS","WS","EE",-99.00,-99.00,"NR","SP10",6,"70","PERCENT","A",
"0000",,,"CNEG","B08EE082008","BS","WS","EE",-99.00,-99.00,"NR","SP10",7,"90","PERCENT","A",
"0000",,,"CNEG","B08EE082008","BS","WS","EE",-99.00,-99.00,"NR","SP10",8,"95","PERCENT","A",
"0000",,,"CNEG","B08EE082008","BS","WS","EE",-99.00,-99.00,"NR","SP10",9,"90","PERCENT","A",
"0000",,,"CNEG","B08EE082008","BS","WS","EE",-99.00,-99.00,"NR","SP10",10,"95","PERCENT","A",
"0000",,,"CNEG","B08EE090508","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"100","PERCENT","A",
"0000",,,"CNEG","B08EE090508","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"100","PERCENT","A",
"0000",,,"CNEG","B08EE090508","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"100","PERCENT","A",
"0000",,,"CNEG","B08EE090508","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"100","PERCENT","A",
"0000",,,"CNEG","B08EE090508","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"95","PERCENT","A",
"0000",,,"CNEG","B08EE090508","BS","WS","EE",-99.00,-99.00,"NR","SP10",6,"95","PERCENT","A",
"0000",,,"CNEG","B08EE090508","BS","WS","EE",-99.00,-99.00,"NR","SP10",7,"90","PERCENT","A",
"0000",,,"CNEG","B08EE090508","BS","WS","EE",-99.00,-99.00,"NR","SP10",8,"100","PERCENT","A",
"0000",,,"CNEG","B08EE090508","BS","WS","EE",-99.00,-99.00,"NR","SP10",9,"95","PERCENT","A",
